customer_id,first_purchase_date,last_purchase_date,total_orders,total_units,total_revenue,unique_products,average_order_value,customer_lifetime_days
14074.0,2010-03-26 13:55:00,2010-03-26 13:55:00,1,228,219.39999999999998,6,219.39999999999998,0
14075.0,2010-08-26 13:42:00,2011-12-05 08:38:00,5,1493,1724.87,58,344.974,465
14076.0,2011-08-02 15:19:00,2011-08-02 15:19:00,1,79,118.67,43,118.67,0
14077.0,2010-11-09 16:01:00,2011-10-30 12:35:00,6,376,615.0799999999999,43,102.51333333333332,354
14078.0,2010-03-28 15:05:00,2011-08-30 12:16:00,9,614,1688.06,106,187.5622222222222,519
14079.0,2011-08-07 12:10:00,2011-08-07 12:10:00,1,301,375.1,12,375.1,0
14080.0,2009-12-02 15:01:00,2011-11-07 11:09:00,5,255,1072.33,71,214.46599999999998,704
14081.0,2009-12-10 18:27:00,2011-02-10 16:17:00,10,3631,5288.59,464,528.859,426
14082.0,2010-11-12 11:47:00,2010-12-10 11:02:00,2,246,413.36,48,206.68,27
14083.0,2009-12-18 11:34:00,2011-12-05 13:14:00,11,906,1360.9,165,123.71818181818183,717
14084.0,2010-07-15 14:36:00,2010-07-15 14:36:00,1,306,150.5,7,150.5,0
14085.0,2009-12-08 13:41:00,2011-12-07 13:46:00,32,6512,9978.91,475,311.8409375,729
14086.0,2010-09-03 10:52:00,2010-09-03 10:52:00,1,1,39.95,1,39.95,0
14087.0,2009-12-04 15:27:00,2011-12-07 12:41:00,3,718,829.47,175,276.49,732
14088.0,2010-10-14 19:46:00,2011-11-29 16:16:00,16,15022,63314.95,426,3957.184375,410
14089.0,2011-10-14 10:38:00,2011-10-14 10:38:00,1,133,158.75,13,158.75,0
14090.0,2011-01-19 10:51:00,2011-01-19 10:51:00,1,72,76.32000000000001,1,76.32000000000001,0
14091.0,2010-01-10 13:41:00,2010-02-23 15:17:00,2,2800,7816.12,11,3908.06,44
14092.0,2009-12-16 16:24:00,2011-12-02 12:13:00,24,3564,7122.35,167,296.76458333333335,715
14093.0,2011-11-27 16:27:00,2011-11-27 16:27:00,1,391,433.86,95,433.86,0
14094.0,2010-09-26 11:58:00,2010-09-26 11:58:00,1,158,311.77,41,311.77,0
14095.0,2009-12-17 12:49:00,2009-12-17 12:49:00,1,1,2.95,1,2.95,0
14096.0,2011-08-30 10:49:00,2011-12-05 17:17:00,17,16318,53126.67,1110,3125.0982352941173,97
14097.0,2010-03-04 10:46:00,2010-08-15 14:20:00,2,352,422.85999999999996,39,211.42999999999998,164
14098.0,2011-11-03 10:13:00,2011-11-03 10:13:00,1,80,86.15,20,86.15,0
14099.0,2009-12-10 11:55:00,2011-11-23 13:53:00,20,3636,5608.41,269,280.4205,713
14100.0,2011-07-25 11:01:00,2011-07-25 11:01:00,1,63,191.95000000000002,24,191.95000000000002,0
14101.0,2010-03-28 13:36:00,2011-09-27 12:28:00,13,10542,9961.93,19,766.3023076923077,547
14102.0,2011-10-26 12:46:00,2011-12-04 15:38:00,5,769,1105.8799999999999,35,221.176,39
14104.0,2010-05-28 16:11:00,2011-07-08 12:50:00,5,495,740.53,116,148.106,405
14105.0,2009-12-18 16:57:00,2011-04-14 17:58:00,5,3512,5840.33,198,1168.066,482
14106.0,2009-12-02 14:09:00,2009-12-02 14:09:00,1,24,214.79999999999998,1,214.79999999999998,0
14107.0,2009-12-09 14:20:00,2011-10-19 12:12:00,11,3471,4770.2,101,433.6545454545454,678
14108.0,2009-12-01 18:07:00,2011-11-09 10:41:00,4,660,1044.96,49,261.24,707
14109.0,2011-09-28 10:18:00,2011-09-28 10:18:00,1,86,130.9,8,130.9,0
14110.0,2009-12-01 09:50:00,2011-12-06 12:26:00,33,5812,12914.6,175,391.3515151515152,735
14111.0,2011-04-12 11:36:00,2011-11-25 13:44:00,4,457,677.85,9,169.4625,227
14112.0,2010-02-23 14:16:00,2011-11-17 12:30:00,13,3515,5773.39,197,444.1069230769231,631
14113.0,2009-12-08 07:42:00,2011-12-06 12:18:00,16,3277,6744.31,72,421.519375,728
14114.0,2010-04-12 11:07:00,2011-03-11 09:42:00,7,650,1364.09,72,194.86999999999998,332
14115.0,2010-02-11 11:44:00,2010-07-26 12:36:00,2,509,622.6700000000001,22,311.33500000000004,165
14116.0,2011-08-10 12:44:00,2011-11-20 10:29:00,5,707,1382.74,61,276.548,101
14117.0,2011-07-19 09:49:00,2011-07-19 09:49:00,1,72,90.0,3,90.0,0
14118.0,2010-10-07 11:59:00,2010-10-07 11:59:00,1,97,458.45,15,458.45,0
14119.0,2009-12-21 14:52:00,2010-11-29 10:33:00,2,177,183.37,11,91.685,342
14121.0,2011-10-11 10:39:00,2011-12-06 12:19:00,4,2082,2780.15,148,695.0375,56
14122.0,2009-12-02 14:22:00,2010-10-29 15:11:00,3,114,362.42,12,120.80666666666667,331
14123.0,2009-12-06 15:35:00,2009-12-06 15:35:00,1,234,436.18,24,436.18,0
14124.0,2011-09-16 13:32:00,2011-09-16 13:32:00,1,1618,419.58000000000004,4,419.58000000000004,0
14125.0,2011-09-22 15:40:00,2011-11-29 12:47:00,3,1628,2720.63,159,906.8766666666667,67
14126.0,2010-09-21 14:51:00,2011-12-02 11:45:00,4,886,1157.46,36,289.365,436
14127.0,2010-10-10 11:53:00,2011-08-09 10:49:00,6,828,1900.0800000000002,96,316.68,302
14128.0,2010-06-06 14:05:00,2011-10-10 12:00:00,3,790,863.01,46,287.67,490
14129.0,2010-05-09 14:54:00,2011-12-08 11:02:00,9,1414,2591.34,40,287.9266666666667,577
14130.0,2009-12-11 16:33:00,2011-01-24 16:05:00,4,1215,1858.77,189,464.6925,408
14131.0,2010-03-01 11:59:00,2010-03-01 11:59:00,1,105,168.22,45,168.22,0
14132.0,2011-06-09 12:04:00,2011-12-07 13:35:00,11,3368,3586.0299999999997,100,326.00272727272727,181
14133.0,2009-12-06 12:10:00,2011-08-02 11:34:00,4,380,865.24,32,216.31,603
14134.0,2009-12-10 09:25:00,2010-11-22 12:26:00,15,5814,11123.35,130,741.5566666666667,347
14135.0,2009-12-02 08:58:00,2011-12-08 11:38:00,24,9355,9643.92,138,401.83,736
14136.0,2009-12-08 09:19:00,2010-11-04 11:53:00,5,1148,1570.81,86,314.162,331
14137.0,2010-01-13 12:30:00,2010-01-13 12:30:00,1,462,332.7,11,332.7,0
14138.0,2011-10-07 09:38:00,2011-12-08 12:44:00,2,600,965.8800000000001,40,482.94000000000005,62
14139.0,2010-06-15 09:17:00,2011-10-24 13:34:00,4,1049,1086.8,48,271.7,496
14140.0,2011-11-08 11:20:00,2011-12-06 09:05:00,2,787,873.85,56,436.925,27
14141.0,2011-08-26 14:40:00,2011-12-07 09:53:00,4,347,875.5300000000001,26,218.88250000000002,102
14142.0,2010-03-03 15:13:00,2010-12-01 16:33:00,2,831,983.15,42,491.575,273
14143.0,2011-07-29 09:48:00,2011-07-29 09:48:00,1,30,115.8,7,115.8,0
14144.0,2010-08-10 15:17:00,2010-08-10 15:17:00,1,12,30.599999999999998,1,30.599999999999998,0
14145.0,2010-04-08 09:47:00,2011-10-24 12:10:00,7,1295,5818.05,10,831.15,564
14146.0,2010-01-13 16:04:00,2011-12-01 10:18:00,12,5777,9432.45,336,786.0375,686
14147.0,2010-03-09 13:43:00,2011-09-22 18:10:00,9,995,2590.2,24,287.79999999999995,562
14148.0,2010-10-21 14:08:00,2011-04-20 12:02:00,2,223,466.29,15,233.145,180
14149.0,2011-05-03 09:44:00,2011-05-03 09:44:00,1,218,446.62,28,446.62,0
14150.0,2010-12-15 10:04:00,2011-11-04 10:05:00,2,496,658.64,23,329.32,324
14151.0,2009-12-23 10:54:00,2010-02-04 15:35:00,2,405,679.45,44,339.725,43
14152.0,2010-02-18 13:57:00,2011-09-25 12:54:00,7,1844,1997.3400000000001,104,285.3342857142857,583
14153.0,2010-08-13 14:35:00,2010-08-13 14:35:00,1,312,233.4,17,233.4,0
14154.0,2010-01-13 12:47:00,2011-04-14 16:26:00,8,3222,6460.7,236,807.5875,456
14155.0,2011-03-18 14:13:00,2011-03-18 14:13:00,1,22,100.9,5,100.9,0
14156.0,2009-12-01 12:30:00,2011-11-30 10:54:00,144,163642,296940.73,1427,2062.0884027777774,728
14157.0,2010-03-03 16:49:00,2011-11-20 11:32:00,5,515,971.19,74,194.238,626
14158.0,2011-10-30 15:08:00,2011-10-30 15:08:00,1,781,507.66,41,507.66,0
14159.0,2009-12-03 12:31:00,2011-11-20 12:36:00,20,6473,7779.55,699,388.9775,717
14160.0,2010-01-10 12:06:00,2010-04-08 14:30:00,7,4661,8421.47,80,1203.0671428571427,88
14161.0,2009-12-13 11:46:00,2011-05-08 11:41:00,7,1599,3253.73,199,464.81857142857143,510
14162.0,2011-02-20 12:32:00,2011-06-19 11:36:00,2,142,289.36,25,144.68,118
14163.0,2010-09-03 17:15:00,2011-09-13 15:18:00,5,933,2508.4700000000003,40,501.6940000000001,374
14164.0,2011-09-20 12:18:00,2011-09-30 12:24:00,2,1033,1631.77,28,815.885,10
14165.0,2011-03-09 12:39:00,2011-03-09 12:39:00,1,52,117.89,22,117.89,0
14166.0,2010-03-23 15:10:00,2010-07-22 19:42:00,2,82,251.15,39,125.575,121
14167.0,2010-01-27 16:07:00,2011-10-31 14:29:00,8,340,1274.29,48,159.28625,641
14168.0,2010-05-24 12:28:00,2010-10-15 10:49:00,2,147,370.45,11,185.225,143
14169.0,2010-09-21 13:39:00,2010-10-05 08:45:00,2,201,613.11,49,306.555,13
14170.0,2010-11-09 14:06:00,2010-11-29 13:10:00,3,269,564.23,122,188.07666666666668,19
14171.0,2009-12-09 13:50:00,2011-09-02 16:43:00,2,211,498.79,61,249.395,632
14172.0,2010-03-07 10:58:00,2010-04-13 13:26:00,3,78,369.02,38,123.00666666666666,37
14173.0,2009-12-09 12:46:00,2011-11-29 11:54:00,6,194,586.0,30,97.66666666666667,719
14174.0,2011-11-06 13:17:00,2011-11-06 13:17:00,1,94,134.46,26,134.46,0
14175.0,2010-03-22 10:43:00,2011-10-11 11:55:00,8,3003,7663.58,236,957.9475,568
14176.0,2010-11-23 13:21:00,2011-02-15 13:12:00,5,326,916.01,33,183.202,83
14177.0,2010-02-26 11:59:00,2011-09-14 15:11:00,13,1040,2171.44,140,167.03384615384616,565
14178.0,2011-06-10 12:51:00,2011-12-01 12:01:00,7,1491,1579.47,189,225.63857142857142,173
14179.0,2011-10-18 14:00:00,2011-10-30 12:07:00,2,317,690.67,133,345.335,11
14180.0,2010-06-09 14:56:00,2011-11-29 10:56:00,33,824,6129.85,121,185.7530303030303,537
14181.0,2010-05-26 12:32:00,2010-10-25 08:27:00,2,120,308.35,48,154.175,151
14182.0,2010-04-22 15:36:00,2010-09-22 11:45:00,4,173,672.82,41,168.205,152
14183.0,2010-08-15 15:36:00,2010-10-24 14:45:00,2,58,266.44,26,133.22,69
14184.0,2011-10-04 12:43:00,2011-10-04 12:43:00,1,127,452.89,24,452.89,0
14185.0,2011-01-12 13:52:00,2011-01-12 13:52:00,1,6,197.65,3,197.65,0
14186.0,2010-03-05 11:17:00,2010-10-08 13:30:00,5,1550,1550.63,75,310.12600000000003,217
14187.0,2010-08-23 12:06:00,2010-08-23 12:06:00,1,50,123.5,8,123.5,0
14188.0,2011-02-02 13:46:00,2011-11-09 12:45:00,6,1162,2054.36,34,342.3933333333334,279
14189.0,2010-11-16 09:28:00,2011-12-07 15:55:00,16,4634,5783.79,197,361.486875,386
14190.0,2010-02-11 14:27:00,2010-02-11 14:27:00,1,2,79.9,1,79.9,0
14191.0,2009-12-11 10:48:00,2011-12-08 09:23:00,15,3700,4798.7,146,319.9133333333333,726
14192.0,2010-11-16 17:44:00,2010-11-16 17:44:00,1,218,293.74,14,293.74,0
14193.0,2010-11-08 12:31:00,2011-10-03 09:34:00,3,653,1210.19,49,403.3966666666667,328
14194.0,2010-01-06 12:16:00,2011-12-05 10:38:00,36,9969,18511.59,430,514.2108333333333,697
14195.0,2010-03-15 17:12:00,2011-05-22 10:29:00,6,2144,2615.6,10,435.93333333333334,432
14196.0,2011-08-25 10:25:00,2011-08-25 10:25:00,1,142,335.52,6,335.52,0
14197.0,2010-10-25 10:01:00,2010-10-25 10:01:00,1,143,390.05,20,390.05,0
14198.0,2010-01-05 10:07:00,2011-11-21 16:35:00,9,619,1554.73,57,172.74777777777777,685
14199.0,2010-06-27 12:13:00,2011-05-05 13:44:00,4,254,1091.7,15,272.925,312
14200.0,2010-04-01 13:01:00,2010-04-01 13:01:00,1,140,379.2,21,379.2,0
14201.0,2010-04-30 13:00:00,2011-10-10 13:27:00,10,806,1193.54,47,119.354,528
14202.0,2010-03-25 10:36:00,2010-11-23 17:13:00,3,166,847.76,27,282.58666666666664,243
14203.0,2010-11-07 13:35:00,2010-11-07 13:35:00,1,80,339.34,16,339.34,0
14204.0,2009-12-02 13:26:00,2011-12-07 13:38:00,4,469,1024.83,186,256.2075,735
14205.0,2010-03-07 12:20:00,2011-11-23 10:55:00,9,1342,2414.2,79,268.2444444444444,625
14206.0,2010-11-02 11:37:00,2011-04-14 16:38:00,3,930,1185.01,62,395.00333333333333,163
14207.0,2010-01-21 09:33:00,2010-01-21 09:33:00,1,36,157.8,2,157.8,0
14208.0,2010-06-06 13:11:00,2011-09-06 12:48:00,2,529,567.05,34,283.525,456
14209.0,2010-01-22 10:28:00,2011-11-29 10:18:00,15,1731,4967.37,131,331.158,675
14210.0,2010-01-06 10:17:00,2011-08-26 12:36:00,16,2584,5762.52,142,360.1575,597
14211.0,2009-12-09 12:48:00,2011-10-17 13:23:00,18,2563,4371.69,154,242.87166666666664,677
14212.0,2010-09-20 11:48:00,2011-09-11 12:45:00,2,2046,2190.14,18,1095.07,356
14213.0,2010-10-31 10:37:00,2010-10-31 10:37:00,1,244,1192.2,5,1192.2,0
14214.0,2011-03-07 12:26:00,2011-11-09 10:31:00,5,751,1004.38,64,200.876,246
14215.0,2009-12-08 09:35:00,2011-11-28 12:19:00,9,2261,3397.37,166,377.48555555555555,720
14216.0,2010-10-21 15:07:00,2011-12-06 14:56:00,5,699,2104.44,62,420.88800000000003,410
14217.0,2010-06-30 12:54:00,2011-12-08 11:53:00,23,1256,3416.89,122,148.5604347826087,525
14218.0,2011-10-28 10:00:00,2011-10-28 10:00:00,1,160,169.48000000000002,12,169.48000000000002,0
14219.0,2010-08-03 14:42:00,2011-12-05 16:23:00,3,363,633.83,39,211.27666666666667,489
14220.0,2010-05-19 13:26:00,2011-04-06 13:23:00,4,468,1515.0,26,378.75,321
14221.0,2010-04-06 14:10:00,2011-10-28 13:42:00,17,3808,6517.49,166,383.38176470588235,569
14222.0,2011-06-15 16:42:00,2011-06-15 16:42:00,1,607,683.17,41,683.17,0
14223.0,2011-03-20 16:02:00,2011-09-08 13:38:00,3,577,951.53,49,317.1766666666667,171
14224.0,2010-06-13 13:46:00,2011-08-21 13:24:00,9,782,1718.61,182,190.95666666666665,433
14225.0,2010-01-12 15:02:00,2010-10-01 10:32:00,4,1095,1954.75,69,488.6875,261
14226.0,2010-09-24 14:32:00,2011-11-11 11:34:00,6,1714,2985.13,89,497.5216666666667,412
14227.0,2010-02-08 09:38:00,2011-11-13 15:48:00,15,4041,6346.360000000001,244,423.0906666666667,643
14228.0,2010-06-11 12:29:00,2010-09-28 09:45:00,3,260,745.5,38,248.5,108
14229.0,2010-08-25 11:47:00,2011-10-19 10:04:00,7,934,2594.04,41,370.57714285714286,419
14230.0,2010-06-09 13:56:00,2010-09-30 09:07:00,3,246,979.8000000000001,27,326.6,112
14231.0,2010-09-15 09:52:00,2011-06-09 11:05:00,4,610,1235.6200000000001,66,308.90500000000003,267
14232.0,2011-03-20 12:44:00,2011-10-28 11:09:00,5,1941,2048.07,81,409.61400000000003,221
14233.0,2010-03-05 16:35:00,2011-10-21 15:54:00,7,1241,2805.27,41,400.7528571428571,594
14234.0,2011-10-13 13:58:00,2011-11-17 17:53:00,4,951,754.12,122,188.53,35
14235.0,2010-03-30 13:36:00,2011-09-25 14:37:00,9,3010,4698.19,106,522.021111111111,544
14236.0,2010-07-22 14:27:00,2011-09-20 09:13:00,5,812,1744.64,39,348.928,424
14237.0,2010-04-28 10:04:00,2010-12-01 13:20:00,2,276,632.14,26,316.07,217
14238.0,2009-12-05 10:58:00,2011-01-17 14:40:00,3,189,434.23,13,144.74333333333334,408
14239.0,2009-12-05 12:36:00,2011-10-27 14:40:00,21,1729,4263.17,97,203.00809523809525,691
14240.0,2010-10-12 12:48:00,2011-11-09 13:45:00,3,655,1247.49,46,415.83,393
14241.0,2010-01-12 15:11:00,2011-06-09 11:46:00,2,242,333.70000000000005,12,166.85000000000002,512
14242.0,2011-01-18 08:53:00,2011-04-19 11:46:00,2,123,280.55,13,140.275,91
14243.0,2010-08-20 13:41:00,2011-12-01 11:12:00,17,3561,7311.41,230,430.08294117647057,467
14244.0,2010-02-17 11:40:00,2010-02-17 11:40:00,1,814,366.41999999999996,16,366.41999999999996,0
14245.0,2011-03-21 10:41:00,2011-05-04 08:40:00,2,976,1693.45,107,846.725,43
14246.0,2011-04-08 08:25:00,2011-08-21 11:50:00,3,798,1458.76,56,486.25333333333333,135
14247.0,2010-06-06 15:07:00,2011-03-06 15:21:00,5,378,753.56,82,150.712,273
14248.0,2010-07-12 14:27:00,2011-01-25 14:45:00,3,692,1032.95,41,344.31666666666666,197
14249.0,2010-01-29 14:21:00,2010-10-25 12:34:00,12,2374,5352.86,176,446.07166666666666,268
14250.0,2011-09-11 13:44:00,2011-12-02 14:30:00,3,1200,1904.05,94,634.6833333333333,82
14251.0,2011-10-13 12:46:00,2011-12-08 08:32:00,5,1674,2879.7000000000003,37,575.94,55
14252.0,2010-11-23 13:36:00,2010-11-23 13:36:00,1,111,350.99,10,350.99,0
14253.0,2010-03-26 15:08:00,2010-08-03 14:55:00,2,88,363.40000000000003,11,181.70000000000002,129
14254.0,2010-10-03 11:52:00,2010-10-03 11:52:00,1,263,601.03,23,601.03,0
14256.0,2010-01-14 10:35:00,2011-03-24 13:17:00,5,1116,2361.94,94,472.38800000000003,434
14257.0,2010-03-01 15:36:00,2011-10-06 16:54:00,9,3332,5954.45,167,661.6055555555555,584
14258.0,2009-12-04 08:36:00,2011-11-30 15:27:00,25,17128,30271.74,93,1210.8696,726
14259.0,2011-07-21 10:44:00,2011-07-21 10:44:00,1,68,120.0,5,120.0,0
14260.0,2010-06-09 11:23:00,2010-08-25 14:55:00,3,544,824.28,50,274.76,77
14261.0,2011-09-22 10:47:00,2011-10-20 10:04:00,2,406,1163.45,52,581.725,27
14262.0,2011-04-13 12:23:00,2011-12-01 14:17:00,8,1645,2618.23,87,327.27875,232
14263.0,2010-10-12 14:09:00,2010-10-12 14:09:00,1,159,307.93,15,307.93,0
14264.0,2010-04-07 13:21:00,2011-07-08 10:20:00,6,553,1517.3600000000001,59,252.89333333333335,456
14265.0,2010-04-06 14:39:00,2011-08-22 13:32:00,4,715,1373.35,74,343.3375,502
14266.0,2010-10-07 13:32:00,2010-10-07 13:32:00,1,24,40.56,1,40.56,0
14267.0,2011-03-24 11:38:00,2011-06-30 10:09:00,3,522,1476.6399999999999,24,492.2133333333333,97
14268.0,2010-08-26 10:45:00,2010-08-26 10:45:00,1,147,354.85,19,354.85,0
14269.0,2010-09-26 12:53:00,2010-09-26 12:53:00,1,123,295.73,16,295.73,0
14270.0,2011-01-12 09:33:00,2011-01-12 09:33:00,1,197,492.65000000000003,29,492.65000000000003,0
14271.0,2010-10-26 17:01:00,2011-04-28 12:47:00,2,148,214.18,38,107.09,183
14272.0,2010-05-06 14:01:00,2011-09-27 10:08:00,4,1097,920.81,62,230.2025,508
14273.0,2011-04-11 13:24:00,2011-10-19 13:20:00,4,264,559.97,22,139.9925,190
14274.0,2010-01-22 12:51:00,2010-01-22 12:51:00,1,178,256.6,15,256.6,0
14275.0,2010-04-11 12:32:00,2010-11-09 09:06:00,6,538,1189.3799999999999,14,198.23,211
14276.0,2010-02-17 13:10:00,2011-09-02 09:45:00,7,1406,2102.68,75,300.3828571428571,561
14277.0,2009-12-13 15:43:00,2011-11-24 15:01:00,8,89722,16582.2,324,2072.775,710
14278.0,2010-10-26 12:07:00,2010-10-26 12:07:00,1,131,205.83,13,205.83,0
14279.0,2010-01-27 16:34:00,2010-07-07 08:42:00,2,46,191.86,3,95.93,160
14280.0,2011-05-27 10:37:00,2011-05-27 10:37:00,1,52,134.04,8,134.04,0
14281.0,2010-10-27 14:45:00,2010-10-27 14:45:00,1,45,245.15,7,245.15,0
14282.0,2010-02-15 11:22:00,2011-12-06 17:04:00,25,5454,7810.36,99,312.4144,659
14283.0,2010-05-19 12:22:00,2010-09-02 14:46:00,4,550,628.4399999999999,36,157.10999999999999,106
14284.0,2010-02-24 12:06:00,2011-11-09 08:11:00,3,510,1299.65,59,433.2166666666667,622
14285.0,2009-12-08 14:13:00,2011-11-18 14:50:00,8,953,3278.4700000000003,47,409.80875000000003,710
14286.0,2009-12-04 08:40:00,2011-11-16 10:34:00,7,8795,8479.76,270,1211.3942857142858,712
14287.0,2011-05-25 11:41:00,2011-12-01 13:25:00,3,261,176.63,9,58.876666666666665,190
14288.0,2011-05-10 13:22:00,2011-05-10 13:22:00,1,188,426.6,16,426.6,0
14289.0,2011-02-23 12:33:00,2011-12-01 11:44:00,6,292,911.26,33,151.87666666666667,280
14290.0,2009-12-08 11:44:00,2011-11-28 14:02:00,8,1576,4385.76,119,548.22,720
14291.0,2009-12-09 10:46:00,2011-12-08 10:26:00,23,6146,7904.1,241,343.6565217391304,728
14292.0,2010-03-19 11:10:00,2011-12-02 11:50:00,16,3005,7640.45,113,477.528125,623
14293.0,2009-12-10 10:57:00,2011-12-06 15:17:00,9,1730,3267.9300000000003,88,363.10333333333335,726
14294.0,2010-10-28 16:25:00,2010-10-28 16:25:00,1,190,375.34,23,375.34,0
14295.0,2009-12-09 13:06:00,2011-10-30 15:50:00,4,1028,2352.91,65,588.2275,690
14296.0,2010-05-14 14:34:00,2010-10-14 14:14:00,2,314,456.40000000000003,27,228.20000000000002,152
14297.0,2011-03-10 08:31:00,2011-11-22 09:06:00,4,835,1228.83,46,307.2075,257
14298.0,2009-12-11 13:49:00,2011-12-01 13:12:00,82,99882,90705.25,1361,1106.1615853658536,719
14299.0,2009-12-02 10:58:00,2011-12-01 16:05:00,27,8220,14459.89,163,535.5514814814815,729
14300.0,2011-11-21 08:57:00,2011-11-21 08:57:00,1,32,43.2,3,43.2,0
14301.0,2010-02-11 13:07:00,2011-08-14 15:33:00,4,1683,1974.3300000000002,36,493.58250000000004,549
14302.0,2009-12-02 08:16:00,2010-10-05 08:10:00,3,298,742.9000000000001,25,247.63333333333335,306
14303.0,2010-10-01 10:31:00,2010-10-28 15:37:00,2,218,277.94,21,138.97,27
14304.0,2010-05-18 10:50:00,2011-05-01 11:50:00,3,775,1725.01,69,575.0033333333333,348
14305.0,2011-07-27 14:14:00,2011-09-29 15:29:00,3,1088,1843.96,95,614.6533333333333,64
14306.0,2010-01-31 13:42:00,2011-10-19 13:23:00,6,2065,3151.4,43,525.2333333333333,625
14307.0,2009-12-07 13:06:00,2011-09-12 09:38:00,10,3362,5040.43,203,504.043,643
14309.0,2010-06-07 10:24:00,2011-12-01 13:33:00,11,2553,3704.31,122,336.75545454545454,542
14310.0,2010-10-03 12:34:00,2010-10-03 12:34:00,1,230,492.1,22,492.1,0
14311.0,2010-05-21 10:28:00,2011-04-11 10:14:00,2,235,516.45,31,258.225,324
14312.0,2010-07-23 15:05:00,2011-10-24 09:46:00,11,1902,3076.99,147,279.7263636363636,457
14314.0,2010-10-05 08:00:00,2011-08-25 10:39:00,2,332,229.8,10,114.9,324
14315.0,2010-03-15 12:49:00,2011-10-26 12:06:00,8,1086,2539.92,79,317.49,589
14316.0,2010-03-19 15:18:00,2010-10-13 16:31:00,5,4494,1370.34,21,274.068,208
14317.0,2011-10-06 10:44:00,2011-10-06 10:44:00,1,255,508.58000000000004,24,508.58000000000004,0
14318.0,2010-09-05 15:32:00,2010-09-05 15:32:00,1,152,158.02,9,158.02,0
14319.0,2010-10-11 13:38:00,2010-10-11 13:38:00,1,329,494.85,26,494.85,0
14320.0,2010-01-21 11:44:00,2011-05-17 09:24:00,5,713,1346.75,68,269.35,480
14321.0,2010-08-23 12:56:00,2011-11-29 09:47:00,7,3275,2218.06,162,316.86571428571426,462
14322.0,2010-02-18 08:49:00,2010-10-06 15:17:00,4,158,474.1,10,118.525,230
14323.0,2011-04-15 11:44:00,2011-08-17 11:37:00,2,350,605.0600000000001,32,302.53000000000003,123
14324.0,2010-01-15 13:31:00,2010-10-26 11:44:00,2,402,701.61,41,350.805,283
14325.0,2010-05-19 09:20:00,2010-05-19 09:20:00,1,320,245.48000000000002,18,245.48000000000002,0
14326.0,2010-06-25 12:10:00,2011-04-11 15:04:00,3,572,940.98,54,313.66,290
14327.0,2010-01-08 14:04:00,2011-06-29 13:58:00,6,1296,1894.93,99,315.82166666666666,536
14329.0,2009-12-16 15:31:00,2011-11-22 15:50:00,15,5900,9834.67,346,655.6446666666667,706
14330.0,2010-03-26 09:10:00,2010-03-26 09:10:00,1,103,200.63,13,200.63,0
14331.0,2011-07-27 15:14:00,2011-08-07 13:17:00,2,248,442.86,26,221.43,10
14332.0,2010-10-19 13:01:00,2011-11-17 11:54:00,5,875,1917.41,47,383.482,393
14333.0,2011-10-03 10:38:00,2011-10-03 10:38:00,1,58,415.2,15,415.2,0
14334.0,2010-05-20 10:04:00,2011-11-23 10:01:00,12,2974,4287.88,146,357.3233333333333,551
14335.0,2011-09-04 13:07:00,2011-11-23 13:41:00,2,363,424.26,53,212.13,80
14336.0,2011-03-08 16:48:00,2011-11-23 11:40:00,4,1699,1586.23,75,396.5575,259
14338.0,2010-06-21 10:32:00,2011-07-01 14:08:00,3,622,928.1,43,309.3666666666667,375
14339.0,2010-10-07 08:50:00,2011-04-11 11:06:00,2,456,620.27,21,310.135,186
14340.0,2011-05-05 09:44:00,2011-05-05 09:44:00,1,58,134.7,6,134.7,0
14341.0,2009-12-01 12:20:00,2011-10-25 15:48:00,17,2809,4432.22,184,260.7188235294118,693
14342.0,2010-08-24 13:03:00,2011-11-18 13:21:00,6,521,918.44,27,153.07333333333335,451
14343.0,2010-01-18 16:47:00,2010-10-14 13:05:00,4,626,1079.66,193,269.915,268
14344.0,2010-03-23 15:47:00,2011-08-04 13:51:00,20,1665,3328.7000000000003,139,166.435,498
14345.0,2011-11-01 09:51:00,2011-11-01 09:51:00,1,50,108.97999999999999,6,108.97999999999999,0
14346.0,2010-07-30 10:44:00,2011-08-11 09:47:00,5,1875,2297.9,122,459.58000000000004,376
14347.0,2009-12-03 10:49:00,2009-12-03 10:49:00,1,48,82.6,6,82.6,0
14348.0,2011-03-24 16:23:00,2011-03-24 16:23:00,1,171,378.97,16,378.97,0
14349.0,2011-11-29 15:39:00,2011-11-29 15:39:00,1,86,133.5,31,133.5,0
14350.0,2010-10-05 15:52:00,2011-03-10 14:14:00,3,543,972.03,55,324.01,155
14351.0,2011-06-28 11:56:00,2011-06-28 11:56:00,1,12,51.0,1,51.0,0
14352.0,2011-03-11 14:58:00,2011-07-05 15:41:00,4,538,1078.96,44,269.74,116
14353.0,2010-10-04 12:38:00,2011-05-08 16:06:00,3,344,376.5,18,125.5,216
14354.0,2011-11-09 15:36:00,2011-12-04 11:32:00,2,210,163.62,9,81.81,24
14355.0,2010-03-22 15:08:00,2010-12-09 12:16:00,3,709,1014.45,57,338.15000000000003,261
14356.0,2011-09-19 14:43:00,2011-09-21 09:18:00,2,277,701.23,33,350.615,1
14357.0,2011-10-27 16:23:00,2011-10-27 16:23:00,1,147,225.12,39,225.12,0
14358.0,2010-10-07 17:26:00,2010-11-15 15:51:00,2,338,400.06,21,200.03,38
